region_code,region_name,city_code,city_name,street_code,street_name,street_name_status,official_code
31,חיפה,4000,חיפה,10918,פייגין,synonym of 769,769
31,חיפה,4000,חיפה,10919,פייגון צבי,synonym of 769,769
31,חיפה,4000,חיפה,10920,פיגין,synonym of 769,769
31,חיפה,4000,חיפה,10921,פייגון,synonym of 769,769
31,חיפה,4000,חיפה,770,ברנר,official,770
31,חיפה,4000,חיפה,771,קורצ'אק יאנוש,official,771
31,חיפה,4000,חיפה,10922,ינוש קורצק,synonym of 771,771
31,חיפה,4000,חיפה,10923,רח 945,synonym of 771,771
31,חיפה,4000,חיפה,10924,ינוש קורצ'ק,synonym of 771,771
31,חיפה,4000,חיפה,10925,קורצ'ק,synonym of 771,771
31,חיפה,4000,חיפה,10926,קורצק,synonym of 771,771
31,חיפה,4000,חיפה,10927,קורצק ינוש,synonym of 771,771
31,חיפה,4000,חיפה,10928,קורצ'ק ינוש,synonym of 771,771
31,חיפה,4000,חיפה,772,הראל,official,772
31,חיפה,4000,חיפה,10929,ש מורים,synonym of 772,772
31,חיפה,4000,חיפה,10930,ש משה שרת,synonym of 772,772
31,חיפה,4000,חיפה,10931,ש מורים בל,synonym of 772,772
31,חיפה,4000,חיפה,10932,ש שרת,synonym of 772,772
31,חיפה,4000,חיפה,10933,רח 720,synonym of 772,772
31,חיפה,4000,חיפה,10934,ש שרת 32,synonym of 772,772
31,חיפה,4000,חיפה,773,שבדיה,official,773
31,חיפה,4000,חיפה,10935,שוודיה,synonym of 773,773
31,חיפה,4000,חיפה,774,ליבריה,official,774
31,חיפה,4000,חיפה,775,זמנהוף,official,775
31,חיפה,4000,חיפה,10936,פנימיה צבאית,synonym of 775,775
31,חיפה,4000,חיפה,10937,פנימיה צבאי,synonym of 775,775
31,חיפה,4000,חיפה,776,רביצקי אימרה,official,776
31,חיפה,4000,חיפה,777,שביל אהבת שלום,official,777
31,חיפה,4000,חיפה,10938,אהבת שלום,synonym of 777,777
31,חיפה,4000,חיפה,778,אדמונד פלג,official,778
31,חיפה,4000,חיפה,10939,פלג אדמונד,synonym of 778,778
31,חיפה,4000,חיפה,10940,פלג,synonym of 778,778
31,חיפה,4000,חיפה,10941,אדמונד,synonym of 778,778
31,חיפה,4000,חיפה,779,חוף השנהב,official,779
31,חיפה,4000,חיפה,10942,חוף שנהב,synonym of 779,779
31,חיפה,4000,חיפה,780,מד זרובבל,official,780
31,חיפה,4000,חיפה,10943,זרובבל מד,synonym of 780,780
31,חיפה,4000,חיפה,781,שלונסקי,official,781
31,חיפה,4000,חיפה,782,גולדברג לאה,official,782
31,חיפה,4000,חיפה,10944,גולדברג,synonym of 782,782
31,חיפה,4000,חיפה,10945,לאה גולדברג,synonym of 782,782
31,חיפה,4000,חיפה,783,הדולב,official,783
31,חיפה,4000,חיפה,784,אנטוורפן,official,784
31,חיפה,4000,חיפה,10946,אנטורפן,synonym of 784,784
31,חיפה,4000,חיפה,785,אמציה המלך,official,785
31,חיפה,4000,חיפה,10947,המלך אמציהו,synonym of 785,785
31,חיפה,4000,חיפה,10948,אמציהו,synonym of 785,785
31,חיפה,4000,חיפה,10949,אמציהו המלך,synonym of 785,785
31,חיפה,4000,חיפה,786,מרסיי,official,786
31,חיפה,4000,חיפה,787,"בודנהיימר מקס ד""ר",official,787
31,חיפה,4000,חיפה,10950,ש ר שאול כר,synonym of 787,787
31,חיפה,4000,חיפה,10951,בודנהימר,synonym of 787,787
31,חיפה,4000,חיפה,10952,רח 807,synonym of 787,787
31,חיפה,4000,חיפה,10953,רח 807 ק שפר,synonym of 787,787
31,חיפה,4000,חיפה,10954,בודנהיימר,synonym of 787,787
31,חיפה,4000,חיפה,10955,"ד""ר בודנהיימר מקס",synonym of 787,787
31,חיפה,4000,חיפה,10956,"ד""ר מקס בודנהיימר",synonym of 787,787
31,חיפה,4000,חיפה,788,כרמי,official,788
31,חיפה,4000,חיפה,10957,ש המורים,synonym of 788,788
31,חיפה,4000,חיפה,10958,זאב כרמי,synonym of 788,788
31,חיפה,4000,חיפה,10959,כרמי זאב,synonym of 788,788
31,חיפה,4000,חיפה,789,"כ""ץ יאיר",official,789
31,חיפה,4000,חיפה,10960,כץ יאיר,synonym of 789,789
31,חיפה,4000,חיפה,10961,יאיר כץ,synonym of 789,789
31,חיפה,4000,חיפה,790,נורווגיה,official,790
31,חיפה,4000,חיפה,10962,רח 2568,synonym of 790,790
31,חיפה,4000,חיפה,10963,נורבגיה,synonym of 790,790
31,חיפה,4000,חיפה,10964,נורוגיה,synonym of 790,790
31,חיפה,4000,חיפה,791,באבל יצחק,official,791
31,חיפה,4000,חיפה,10965,יצחק באבל,synonym of 791,791
31,חיפה,4000,חיפה,10966,באבל,synonym of 791,791
31,חיפה,4000,חיפה,792,פינלנד,official,792
31,חיפה,4000,חיפה,10967,רח 972,synonym of 792,792
31,חיפה,4000,חיפה,793,הפרחים,official,793
31,חיפה,4000,חיפה,10968,פרחים,synonym of 793,793
31,חיפה,4000,חיפה,794,מאציני,official,794
31,חיפה,4000,חיפה,10969,מציני,synonym of 794,794
31,חיפה,4000,חיפה,795,"בירם ד""ר",official,795
31,חיפה,4000,חיפה,10970,בירם,synonym of 795,795
31,חיפה,4000,חיפה,10971,"ד""ר בירם",synonym of 795,795
31,חיפה,4000,חיפה,796,סמ הכרמים,official,796
31,חיפה,4000,חיפה,10972,הכרמים סמ,synonym of 796,796
31,חיפה,4000,חיפה,10973,הכרמים סמטה,synonym of 796,796
31,חיפה,4000,חיפה,10974,סמ כרמים,synonym of 796,796
31,חיפה,4000,חיפה,10975,כרמים סמטה,synonym of 796,796
31,חיפה,4000,חיפה,10976,הכרמים,synonym of 796,796
31,חיפה,4000,חיפה,10977,כרמים סמ,synonym of 796,796
31,חיפה,4000,חיפה,797,הקשת,official,797
31,חיפה,4000,חיפה,10978,רח 835,synonym of 797,797
31,חיפה,4000,חיפה,798,קרן היסוד,official,798
31,חיפה,4000,חיפה,799,חטיבת עודד,official,799
31,חיפה,4000,חיפה,10979,חט עודד,synonym of 799,799
31,חיפה,4000,חיפה,800,אלתרמן נתן,official,800
31,חיפה,4000,חיפה,10980,אלתרמן,synonym of 800,800
31,חיפה,4000,חיפה,10981,נתן אלתרמן,synonym of 800,800
31,חיפה,4000,חיפה,801,דרך סטלה מריס,official,801
31,חיפה,4000,חיפה,10982,ס מריס ש צב,synonym of 801,801
31,חיפה,4000,חיפה,10983,סטלה מאריס ד,synonym of 801,801
31,חיפה,4000,חיפה,10984,סטלה מריס צר,synonym of 801,801
31,חיפה,4000,חיפה,10985,סטלה מריס,synonym of 801,801
31,חיפה,4000,חיפה,10986,סטלה מריס ד,synonym of 801,801
31,חיפה,4000,חיפה,10987,סטלה מריס דר,synonym of 801,801
31,חיפה,4000,חיפה,10988,דרך סטלה מאריס,synonym of 801,801
31,חיפה,4000,חיפה,802,עבאס,official,802
31,חיפה,4000,חיפה,10989,עבס,synonym of 802,802
31,חיפה,4000,חיפה,10990,עבאש,synonym of 802,802
31,חיפה,4000,חיפה,803,אל מותנבי,official,803
31,חיפה,4000,חיפה,10991,מונתבי,synonym of 803,803
31,חיפה,4000,חיפה,10992,אל מוטנבי,synonym of 803,803
31,חיפה,4000,חיפה,10993,אל מתנבי,synonym of 803,803
31,חיפה,4000,חיפה,10994,אל מונתנבי,synonym of 803,803
31,חיפה,4000,חיפה,804,אל גזאלי,official,804
31,חיפה,4000,חיפה,10995,מד אל גזלי,synonym of 804,804
31,חיפה,4000,חיפה,10996,עבאס בס אחו,synonym of 804,804
31,חיפה,4000,חיפה,10997,אל גזאלו מד,synonym of 804,804
31,חיפה,4000,חיפה,10998,מד אלגזלי,synonym of 804,804
31,חיפה,4000,חיפה,10999,אל גזאלי מד,synonym of 804,804
31,חיפה,4000,חיפה,11000,אל גזלי מד,synonym of 804,804
31,חיפה,4000,חיפה,805,אבן אל מוקפע,official,805
31,חיפה,4000,חיפה,11001,אלמוקפע,synonym of 805,805
31,חיפה,4000,חיפה,11002,אל מוקפע,synonym of 805,805
31,חיפה,4000,חיפה,11003,אבן מוקפע,synonym of 805,805
31,חיפה,4000,חיפה,11004,אל מוקפה,synonym of 805,805
31,חיפה,4000,חיפה,806,סמ מוסול,official,806
31,חיפה,4000,חיפה,11005,מוסול סמטה,synonym of 806,806
31,חיפה,4000,חיפה,11006,מוסול סמ,synonym of 806,806
31,חיפה,4000,חיפה,11007,מוסול סמט,synonym of 806,806
31,חיפה,4000,חיפה,807,שפרה,official,807
31,חיפה,4000,חיפה,808,פועה,official,808
31,חיפה,4000,חיפה,809,מד בית שערים,official,809
31,חיפה,4000,חיפה,11008,בית שערים,synonym of 809,809
31,חיפה,4000,חיפה,11009,בית שערים מד,synonym of 809,809
31,חיפה,4000,חיפה,810,הלל,official,810
31,חיפה,4000,חיפה,11010,הילל,synonym of 810,810
31,חיפה,4000,חיפה,811,שד הציונות,official,811
31,חיפה,4000,חיפה,11011,אום שד מלון,synonym of 811,811
31,חיפה,4000,חיפה,11012,אום שד,synonym of 811,811
31,חיפה,4000,חיפה,11013,מעון תמר,synonym of 811,811
31,חיפה,4000,חיפה,11014,הציונות שד,synonym of 811,811
31,חיפה,4000,חיפה,11015,הציונות שדרות,synonym of 811,811
31,חיפה,4000,חיפה,11016,שדרות הציונות,synonym of 811,811
31,חיפה,4000,חיפה,11017,שד אום,synonym of 811,811
31,חיפה,4000,חיפה,11018,הציונות,synonym of 811,811
31,חיפה,4000,חיפה,11019,אום שדרות,synonym of 811,811
31,חיפה,4000,חיפה,11020,שדרות אום,synonym of 811,811
31,חיפה,4000,חיפה,11021,שדרות אום מלון,synonym of 811,811
31,חיפה,4000,חיפה,11022,שד אום מלון,synonym of 811,811
31,חיפה,4000,חיפה,812,הצלבנים,official,812
31,חיפה,4000,חיפה,813,יפה נוף,official,813
31,חיפה,4000,חיפה,11023,פנורמה,synonym of 813,813
31,חיפה,4000,חיפה,814,מד גדרה,official,814
31,חיפה,4000,חיפה,11024,טנטורה מד,synonym of 814,814
31,חיפה,4000,חיפה,11025,גדרה מד,synonym of 814,814
31,חיפה,4000,חיפה,11026,גדרה,synonym of 814,814
31,חיפה,4000,חיפה,11027,גדרה מדר,synonym of 814,814
31,חיפה,4000,חיפה,815,החשמונאים,official,815
31,חיפה,4000,חיפה,11028,חשמונאים,synonym of 815,815
31,חיפה,4000,חיפה,816,שד גולומב אליהו,official,816
31,חיפה,4000,חיפה,11029,גולומב פנמי,synonym of 816,816
31,חיפה,4000,חיפה,11030,גולומב אליהו,synonym of 816,816
31,חיפה,4000,חיפה,11031,גולומב אלירש,synonym of 816,816
31,חיפה,4000,חיפה,11032,גולומב שד,synonym of 816,816
31,חיפה,4000,חיפה,11033,שדרות גולומב,synonym of 816,816
31,חיפה,4000,חיפה,11034,גולומבאליהו,synonym of 816,816
31,חיפה,4000,חיפה,11035,גולומה אליהו,synonym of 816,816
31,חיפה,4000,חיפה,11036,גולמב אליהו,synonym of 816,816
31,חיפה,4000,חיפה,11037,שד גולומב,synonym of 816,816
31,חיפה,4000,חיפה,11038,גולומב,synonym of 816,816
31,חיפה,4000,חיפה,11039,אליהו גולומב,synonym of 816,816
31,חיפה,4000,חיפה,11040,גולומב שדרות,synonym of 816,816
31,חיפה,4000,חיפה,817,הסביונים,official,817
31,חיפה,4000,חיפה,11041,הסבונים,synonym of 817,817
31,חיפה,4000,חיפה,818,הס,official,818
31,חיפה,4000,חיפה,11042,הס משה,synonym of 818,818
31,חיפה,4000,חיפה,819,כורש,official,819
31,חיפה,4000,חיפה,820,מונטיפיורי,official,820
31,חיפה,4000,חיפה,821,מד שפינוזה,official,821
31,חיפה,4000,חיפה,11043,ביח רוטשילד,synonym of 821,821
31,חיפה,4000,חיפה,11044,שפינוזה מד,synonym of 821,821
31,חיפה,4000,חיפה,11045,שפינוזה,synonym of 821,821
31,חיפה,4000,חיפה,11046,שפינוזה מדר,synonym of 821,821
31,חיפה,4000,חיפה,822,בר גיורא,official,822
31,חיפה,4000,חיפה,11047,ברגיורא,synonym of 822,822
31,חיפה,4000,חיפה,823,ארלוזורוב,official,823
31,חיפה,4000,חיפה,824,העמק,official,824
31,חיפה,4000,חיפה,825,בלפור,official,825
31,חיפה,4000,חיפה,11048,בלפור מלון,synonym of 825,825
31,חיפה,4000,חיפה,826,סמ מירון,official,826
31,חיפה,4000,חיפה,11049,מירון סמטה,synonym of 826,826
31,חיפה,4000,חיפה,11050,מירון,synonym of 826,826
31,חיפה,4000,חיפה,11051,מירון סמ,synonym of 826,826
31,חיפה,4000,חיפה,827,שמאי,official,827
31,חיפה,4000,חיפה,828,שמואל,official,828
31,חיפה,4000,חיפה,829,מד גמלא,official,829
31,חיפה,4000,חיפה,11052,גמלא מד,synonym of 829,829
31,חיפה,4000,חיפה,11053,מד דגניה,synonym of 829,829
31,חיפה,4000,חיפה,11054,גמלא,synonym of 829,829
31,חיפה,4000,חיפה,11055,דגניה מד,synonym of 829,829
31,חיפה,4000,חיפה,830,השחר,official,830
31,חיפה,4000,חיפה,831,וילנסקי,official,831
31,חיפה,4000,חיפה,832,מד פקיעין,official,832
31,חיפה,4000,חיפה,11056,פקיעין מד,synonym of 832,832
31,חיפה,4000,חיפה,833,מד מודיעין,official,833
31,חיפה,4000,חיפה,11057,מודיעין מד,synonym of 833,833
31,חיפה,4000,חיפה,834,מסדה,official,834
31,חיפה,4000,חיפה,11058,מצדה,synonym of 834,834
31,חיפה,4000,חיפה,835,סמ שמואל,official,835
31,חיפה,4000,חיפה,11059,שמואל סמטה,synonym of 835,835
31,חיפה,4000,חיפה,11060,שמואל סמ,synonym of 835,835
31,חיפה,4000,חיפה,836,טבריה,official,836
31,חיפה,4000,חיפה,837,השלום,official,837
31,חיפה,4000,חיפה,838,בן יהודה,official,838
31,חיפה,4000,חיפה,11061,בן-יהודה,synonym of 838,838
31,חיפה,4000,חיפה,11062,אליעזר בן יהודה,synonym of 838,838
31,חיפה,4000,חיפה,839,גדעון,official,839
31,חיפה,4000,חיפה,840,חברון,official,840
31,חיפה,4000,חיפה,841,צפת,official,841
31,חיפה,4000,חיפה,842,בן שמן,official,842
31,חיפה,4000,חיפה,843,פנת בן שמן,official,843
31,חיפה,4000,חיפה,11063,בן שמן פנה,synonym of 843,843
31,חיפה,4000,חיפה,11064,פינת בן שמן,synonym of 843,843
31,חיפה,4000,חיפה,11065,בן שמן פנת,synonym of 843,843
31,חיפה,4000,חיפה,844,עמק הזיתים,official,844
31,חיפה,4000,חיפה,11066,עמק הזתים,synonym of 844,844
31,חיפה,4000,חיפה,845,הנביאים,official,845
31,חיפה,4000,חיפה,11067,נביאים,synonym of 845,845
31,חיפה,4000,חיפה,846,אחד העם,official,846
31,חיפה,4000,חיפה,847,שמריהו לוין,official,847
31,חיפה,4000,חיפה,11068,מלון ויס,synonym of 847,847
31,חיפה,4000,חיפה,11069,מלון עדן,synonym of 847,847
31,חיפה,4000,חיפה,11070,לוין שמריהו,synonym of 847,847
31,חיפה,4000,חיפה,848,קסל,official,848
31,חיפה,4000,חיפה,11071,קרל,synonym of 848,848
31,חיפה,4000,חיפה,11072,קאסל,synonym of 848,848
31,חיפה,4000,חיפה,849,אבן עזרא,official,849
31,חיפה,4000,חיפה,11073,אבו עזרא,synonym of 849,849
31,חיפה,4000,חיפה,11074,אבן עזרה,synonym of 849,849
31,חיפה,4000,חיפה,850,הרצליה,official,850
31,חיפה,4000,חיפה,11075,מלון כרמליה,synonym of 850,850
31,חיפה,4000,חיפה,11076,בית מלון כרמליה,synonym of 850,850
31,חיפה,4000,חיפה,851,ציפורי,official,851
31,חיפה,4000,חיפה,11077,צפורי,synonym of 851,851
31,חיפה,4000,חיפה,852,שפרעם,official,852
31,חיפה,4000,חיפה,853,יונה,official,853
31,חיפה,4000,חיפה,854,פנת בן יהודה,official,854
31,חיפה,4000,חיפה,11078,בן יהודה פנת,synonym of 854,854
31,חיפה,4000,חיפה,11079,פינת בן יהודה,synonym of 854,854
31,חיפה,4000,חיפה,855,נהון יצחק,official,855
31,חיפה,4000,חיפה,856,הרצל,official,856
31,חיפה,4000,חיפה,11080,תלפיות,synonym of 856,856
31,חיפה,4000,חיפה,11081,מלון תלפיות,synonym of 856,856
31,חיפה,4000,חיפה,11082,בית מלון תלפ,synonym of 856,856
31,חיפה,4000,חיפה,857,יואל,official,857
31,חיפה,4000,חיפה,858,ברוואלד,official,858
31,חיפה,4000,חיפה,11083,ברואלד,synonym of 858,858
31,חיפה,4000,חיפה,859,החלוץ,official,859
31,חיפה,4000,חיפה,11084,החלוץ מד,synonym of 859,859
31,חיפה,4000,חיפה,11085,מד החלוץ,synonym of 859,859
31,חיפה,4000,חיפה,11086,החלוץ ב אבות,synonym of 859,859
31,חיפה,4000,חיפה,860,עמוס,official,860
31,חיפה,4000,חיפה,861,סמ צידון,official,861
31,חיפה,4000,חיפה,11087,צידון,synonym of 861,861
31,חיפה,4000,חיפה,11088,צידון סמ,synonym of 861,861
31,חיפה,4000,חיפה,11089,צידון סמטה,synonym of 861,861
31,חיפה,4000,חיפה,11090,צדון סמ,synonym of 861,861
31,חיפה,4000,חיפה,11091,צדון סמטה,synonym of 861,861
31,חיפה,4000,חיפה,862,דניאל,official,862
31,חיפה,4000,חיפה,863,אבן סינא,official,863
31,חיפה,4000,חיפה,11092,אבן פינא,synonym of 863,863
31,חיפה,4000,חיפה,11093,אבן סנא,synonym of 863,863
31,חיפה,4000,חיפה,11094,איבן סינא,synonym of 863,863
31,חיפה,4000,חיפה,11095,אבן סינאא,synonym of 863,863
31,חיפה,4000,חיפה,864,ביאליק,official,864
31,חיפה,4000,חיפה,865,חסן שוקרי,official,865
31,חיפה,4000,חיפה,11096,שוקרי חסן,synonym of 865,865
31,חיפה,4000,חיפה,11097,חסן שקרי,synonym of 865,865
31,חיפה,4000,חיפה,866,עומר אל כיאם,official,866
31,חיפה,4000,חיפה,11098,אל כיאם עומר,synonym of 866,866
31,חיפה,4000,חיפה,867,מד הנביאים,official,867
31,חיפה,4000,חיפה,11099,הנביאים מעל,synonym of 867,867
31,חיפה,4000,חיפה,11100,מעלות נביאי,synonym of 867,867
31,חיפה,4000,חיפה,11101,מעלות הנביא,synonym of 867,867
31,חיפה,4000,חיפה,11102,מעלות הנביאים,synonym of 867,867
31,חיפה,4000,חיפה,11103,הנביאים מד,synonym of 867,867
31,חיפה,4000,חיפה,868,סמ הנביאים,official,868
31,חיפה,4000,חיפה,11104,הנביאים סמ,synonym of 868,868
31,חיפה,4000,חיפה,11105,הנביאים סמטה,synonym of 868,868
31,חיפה,4000,חיפה,869,אמיר,official,869
31,חיפה,4000,חיפה,870,אבן רושד,official,870
31,חיפה,4000,חיפה,871,סמ עתלית,official,871
31,חיפה,4000,חיפה,11106,עתלית סמ,synonym of 871,871
31,חיפה,4000,חיפה,11107,עתלית סמטה,synonym of 871,871
31,חיפה,4000,חיפה,11108,עתלית,synonym of 871,871
31,חיפה,4000,חיפה,872,"שימקין ד""ר",official,872
31,חיפה,4000,חיפה,11109,שימקין,synonym of 872,872
31,חיפה,4000,חיפה,11110,"ד""ר שימקין",synonym of 872,872
31,חיפה,4000,חיפה,873,הדר,official,873
31,חיפה,4000,חיפה,874,שפירא,official,874
31,חיפה,4000,חיפה,875,סירקין,official,875
31,חיפה,4000,חיפה,876,פנת שפירא,official,876
31,חיפה,4000,חיפה,11111,שפירא פנת,synonym of 876,876
31,חיפה,4000,חיפה,11112,שפירא פנה,synonym of 876,876
31,חיפה,4000,חיפה,11113,פינת שפירא,synonym of 876,876
31,חיפה,4000,חיפה,877,שמש,official,877
31,חיפה,4000,חיפה,11114,השמש,synonym of 877,877
31,חיפה,4000,חיפה,878,לוד,official,878
31,חיפה,4000,חיפה,879,עקרון,official,879
31,חיפה,4000,חיפה,880,יחיאל,official,880
31,חיפה,4000,חיפה,881,סוקולוב,official,881
31,חיפה,4000,חיפה,882,לונץ,official,882
31,חיפה,4000,חיפה,883,אימבר נפתלי,official,883
31,חיפה,4000,חיפה,11115,נפתלי אימבר,synonym of 883,883
31,חיפה,4000,חיפה,11116,אימבר,synonym of 883,883
31,חיפה,4000,חיפה,884,גוש חלב,official,884
31,חיפה,4000,חיפה,885,נורדאו,official,885
31,חיפה,4000,חיפה,11117,מלון נורדאו,synonym of 885,885
31,חיפה,4000,חיפה,11118,נורדוי,synonym of 885,885
31,חיפה,4000,חיפה,886,הרב הרצוג,official,886
31,חיפה,4000,חיפה,11119,הרצוג הרב,synonym of 886,886
31,חיפה,4000,חיפה,887,מנחם,official,887
31,חיפה,4000,חיפה,11120,מנחם אוסישקין,synonym of 887,887
31,חיפה,4000,חיפה,11121,אוסישקין מנחם,synonym of 887,887
31,חיפה,4000,חיפה,888,ברוריה,official,888
31,חיפה,4000,חיפה,889,דבורה,official,889
31,חיפה,4000,חיפה,890,פנת לונץ,official,890
31,חיפה,4000,חיפה,11122,לונץ פנה,synonym of 890,890
31,חיפה,4000,חיפה,11123,פנה לונץ,synonym of 890,890
31,חיפה,4000,חיפה,891,רבוה,official,891
31,חיפה,4000,חיפה,11124,רח 825,synonym of 891,891
31,חיפה,4000,חיפה,11125,רויה,synonym of 891,891
31,חיפה,4000,חיפה,892,מלון גלרי,official,892
31,חיפה,4000,חיפה,11126,לב חיפה,synonym of 892,892
31,חיפה,4000,חיפה,11127,מלון לב חיפה,synonym of 892,892
31,חיפה,4000,חיפה,893,רח 822,official,893
31,חיפה,4000,חיפה,894,לבונה,official,894
31,חיפה,4000,חיפה,11128,רח 824,synonym of 894,894
31,חיפה,4000,חיפה,895,חיים,official,895
31,חיפה,4000,חיפה,11129,ויצמן,synonym of 895,895
31,חיפה,4000,חיפה,896,ירושלים,official,896
31,חיפה,4000,חיפה,897,פבזנר,official,897
31,חיפה,4000,חיפה,11130,מלון ברנשטי,synonym of 897,897
31,חיפה,4000,חיפה,11131,מלון ברונשטין,synonym of 897,897
31,חיפה,4000,חיפה,898,פרישמן,official,898
31,חיפה,4000,חיפה,899,יהושע,official,899
31,חיפה,4000,חיפה,900,שניים בנובמבר,official,900
31,חיפה,4000,חיפה,11132,ב בנובמבר,synonym of 900,900
31,חיפה,4000,חיפה,11133,ב' בנובמבר,synonym of 900,900
31,חיפה,4000,חיפה,11134,שנים בנובמבר,synonym of 900,900
31,חיפה,4000,חיפה,901,תל חי,official,901
31,חיפה,4000,חיפה,11135,תל-חי,synonym of 901,901
31,חיפה,4000,חיפה,902,מלצ'ט,official,902
31,חיפה,4000,חיפה,11136,מלצט,synonym of 902,902
31,חיפה,4000,חיפה,903,אושה,official,903
31,חיפה,4000,חיפה,904,יפה הלל,official,904
31,חיפה,4000,חיפה,11137,הלל יפה,synonym of 904,904
31,חיפה,4000,חיפה,905,הפועל,official,905
31,חיפה,4000,חיפה,906,כנרת,official,906
31,חיפה,4000,חיפה,11138,הכנרת,synonym of 906,906
31,חיפה,4000,חיפה,11139,כינרת,synonym of 906,906
31,חיפה,4000,חיפה,907,קניג פייר גנרל,official,907
31,חיפה,4000,חיפה,11140,קניג פייר,synonym of 907,907
31,חיפה,4000,חיפה,11141,קניג,synonym of 907,907
31,חיפה,4000,חיפה,11142,פייר קניג,synonym of 907,907
31,חיפה,4000,חיפה,11143,גנרל פייר קניג,synonym of 907,907
31,חיפה,4000,חיפה,908,מד הקנאים,official,908
31,חיפה,4000,חיפה,11144,הקנאים מד,synonym of 908,908
31,חיפה,4000,חיפה,909,"רמב""ן",official,909
31,חיפה,4000,חיפה,11145,רמבם,synonym of 909,909
31,חיפה,4000,חיפה,11146,רמבן,synonym of 909,909
31,חיפה,4000,חיפה,910,"רש""י",official,910
31,חיפה,4000,חיפה,11147,רשי,synonym of 910,910
31,חיפה,4000,חיפה,911,אהבת ציון,official,911
31,חיפה,4000,חיפה,912,שד וינגיט,official,912
31,חיפה,4000,חיפה,11148,וינגט שדרות,synonym of 912,912
31,חיפה,4000,חיפה,11149,וינגיט,synonym of 912,912
31,חיפה,4000,חיפה,11150,וינגיט שד,synonym of 912,912
31,חיפה,4000,חיפה,11151,שדרות וינגיט,synonym of 912,912
31,חיפה,4000,חיפה,11152,וינגייט,synonym of 912,912
31,חיפה,4000,חיפה,11153,שד וינגט,synonym of 912,912
31,חיפה,4000,חיפה,11154,שדרות וינגט,synonym of 912,912
31,חיפה,4000,חיפה,11155,וינגט שד,synonym of 912,912
31,חיפה,4000,חיפה,11156,וינגיט שדרות,synonym of 912,912
31,חיפה,4000,חיפה,913,בעל שם טוב,official,913
31,חיפה,4000,חיפה,11157,הבעל שם טוב,synonym of 913,913
31,חיפה,4000,חיפה,914,סנש חנה,official,914
31,חיפה,4000,חיפה,11158,חנה סנש,synonym of 914,914
31,חיפה,4000,חיפה,11159,סנש,synonym of 914,914
31,חיפה,4000,חיפה,915,שד קיש,official,915
31,חיפה,4000,חיפה,11160,קיש שד,synonym of 915,915
31,חיפה,4000,חיפה,11161,שדרות קיש,synonym of 915,915
31,חיפה,4000,חיפה,11162,קיש,synonym of 915,915
31,חיפה,4000,חיפה,11163,קיש שדרות,synonym of 915,915
31,חיפה,4000,חיפה,916,סולד הנרייטה,official,916
31,חיפה,4000,חיפה,11164,סולד הנריאט,synonym of 916,916
31,חיפה,4000,חיפה,11165,הנריאטה סולד,synonym of 916,916
31,חיפה,4000,חיפה,11166,הנריטה סולד,synonym of 916,916
31,חיפה,4000,חיפה,11167,סולד הנריאטה,synonym of 916,916
31,חיפה,4000,חיפה,11168,כביש סולד,synonym of 916,916
31,חיפה,4000,חיפה,11169,סולד,synonym of 916,916
31,חיפה,4000,חיפה,11170,סולד הנריטה,synonym of 916,916
31,חיפה,4000,חיפה,11171,הנרייטה סולד,synonym of 916,916
31,חיפה,4000,חיפה,917,האסיף,official,917
31,חיפה,4000,חיפה,11172,אסיף,synonym of 917,917
31,חיפה,4000,חיפה,918,רבי עקיבא,official,918
31,חיפה,4000,חיפה,11173,רבי עקיבה,synonym of 918,918
31,חיפה,4000,חיפה,11174,עקיבא,synonym of 918,918
31,חיפה,4000,חיפה,11175,עקיבא רבי,synonym of 918,918
31,חיפה,4000,חיפה,919,גאולה,official,919
31,חיפה,4000,חיפה,11176,מעונות גאולה,synonym of 919,919
31,חיפה,4000,חיפה,11177,גאולה מעון,synonym of 919,919
31,חיפה,4000,חיפה,11178,גאולים,synonym of 919,919
31,חיפה,4000,חיפה,920,בן זכאי,official,920
31,חיפה,4000,חיפה,921,אלפסי,official,921
31,חיפה,4000,חיפה,922,המימוני,official,922
31,חיפה,4000,חיפה,923,מד עמנואל,official,923
31,חיפה,4000,חיפה,11179,שדרות עמנואל,synonym of 923,923
31,חיפה,4000,חיפה,11180,עמנואל שדרות,synonym of 923,923
31,חיפה,4000,חיפה,11181,שד עמנואל,synonym of 923,923
31,חיפה,4000,חיפה,11182,עמנואל מד,synonym of 923,923
31,חיפה,4000,חיפה,11183,עמנואל שד,synonym of 923,923
31,חיפה,4000,חיפה,924,עצמון,official,924
31,חיפה,4000,חיפה,925,מד חרות,official,925
31,חיפה,4000,חיפה,11184,חרות מד,synonym of 925,925
31,חיפה,4000,חיפה,926,מד דוניה טוביה,official,926
31,חיפה,4000,חיפה,11185,טוביה דוניה,synonym of 926,926
31,חיפה,4000,חיפה,11186,דוניה טוביה,synonym of 926,926
31,חיפה,4000,חיפה,927,לוצטו,official,927
31,חיפה,4000,חיפה,928,מלון מגדל חיפה,official,928
31,חיפה,4000,חיפה,11187,מגדל חיפה,synonym of 928,928
31,חיפה,4000,חיפה,11188,מלון מגדל,synonym of 928,928
31,חיפה,4000,חיפה,929,מד מחנות,official,929
31,חיפה,4000,חיפה,11189,מחנות מד,synonym of 929,929
31,חיפה,4000,חיפה,930,מיכאל,official,930
